DateTime	Epoch_Time	Temperature_A	Temperature_C	Log_Pressure
07-Jun-2019 14:52:05	737583.619508194	293.626	294.132	0.143999
07-Jun-2019 14:52:06	737583.61951978	293.625	294.133	0.143999
07-Jun-2019 14:52:07	737583.619531343	293.623	294.132	0.143999
07-Jun-2019 14:52:08	737583.619542917	293.624	294.132	0.143999
07-Jun-2019 14:52:09	737583.619554491	293.624	294.132	0.143999
07-Jun-2019 14:52:10	737583.619566065	293.626	294.132	0.143999
07-Jun-2019 14:52:11	737583.619577639	293.625	294.132	0.143999
07-Jun-2019 14:52:12	737583.619589213	293.625	294.133	0.143999
07-Jun-2019 14:52:13	737583.619600787	293.627	294.132	0.143999
07-Jun-2019 14:52:14	737583.619612361	293.625	294.131	0.145
07-Jun-2019 14:52:15	737583.619623935	293.625	294.132	0.143999
07-Jun-2019 14:52:16	737583.619635509	293.624	294.133	0.143999
07-Jun-2019 14:52:17	737583.619647095	293.625	294.132	0.145
07-Jun-2019 14:52:18	737583.619658669	293.625	294.132	0.145
07-Jun-2019 14:52:19	737583.619670243	293.625	294.132	0.145
07-Jun-2019 14:52:20	737583.619681806	293.625	294.133	0.145
07-Jun-2019 14:52:21	737583.619693391	293.623	294.132	0.145
07-Jun-2019 14:52:22	737583.619704954	293.625	294.132	0.143999
07-Jun-2019 14:52:23	737583.619716528	293.625	294.132	0.145
07-Jun-2019 14:52:24	737583.619728113	293.624	294.133	0.145
07-Jun-2019 14:52:25	737583.619739676	293.625	294.133	0.145
07-Jun-2019 14:52:26	737583.619751262	293.626	294.132	0.145
07-Jun-2019 14:52:27	737583.619762824	293.624	294.132	0.145
07-Jun-2019 14:52:28	737583.619774398	293.624	294.132	0.145
07-Jun-2019 14:52:29	737583.619785972	293.625	294.132	0.145
07-Jun-2019 14:52:30	737583.619797546	293.623	294.133	0.145
07-Jun-2019 14:52:31	737583.61980912	293.623	294.133	0.145
07-Jun-2019 14:52:32	737583.619820694	293.624	294.132	0.145
07-Jun-2019 14:52:33	737583.619832269	293.625	294.134	0.145
07-Jun-2019 14:52:34	737583.619843843	293.624	294.133	0.145
07-Jun-2019 14:52:35	737583.619855417	293.625	294.132	0.145
07-Jun-2019 14:52:36	737583.619866991	293.625	294.132	0.145
07-Jun-2019 14:52:37	737583.619878565	293.626	294.132	0.145
07-Jun-2019 14:52:38	737583.619890139	293.625	294.134	0.145
07-Jun-2019 14:52:39	737583.619901713	293.625	294.132	0.145
07-Jun-2019 14:52:40	737583.619913287	293.625	294.132	0.145
07-Jun-2019 14:52:41	737583.619924873	293.624	294.133	0.145
07-Jun-2019 14:52:42	737583.619936435	293.625	294.132	0.145
07-Jun-2019 14:52:43	737583.619948009	293.625	294.132	0.145
07-Jun-2019 14:52:44	737583.619959583	293.626	294.133	0.145
07-Jun-2019 14:52:45	737583.619971169	293.625	294.131	0.145
07-Jun-2019 14:52:46	737583.619982732	293.625	294.133	0.145
07-Jun-2019 14:52:47	737583.619994306	293.626	294.133	0.145
07-Jun-2019 14:52:48	737583.62000588	293.625	294.132	0.145
07-Jun-2019 14:52:49	737583.620017465	293.625	294.133	0.145
07-Jun-2019 14:52:50	737583.620029039	293.625	294.133	0.145
07-Jun-2019 14:52:51	737583.620040602	293.625	294.132	0.145
07-Jun-2019 14:52:52	737583.620052176	293.627	294.133	0.145
07-Jun-2019 14:52:53	737583.62006375	293.626	294.132	0.145
07-Jun-2019 14:52:54	737583.620075324	293.625	294.133	0.145
07-Jun-2019 14:52:55	737583.620086898	293.624	294.132	0.145
07-Jun-2019 14:52:56	737583.620098484	293.625	294.132	0.145
07-Jun-2019 14:52:57	737583.620110046	293.626	294.133	0.145
07-Jun-2019 14:52:58	737583.62012162	293.625	294.132	0.145
07-Jun-2019 14:52:59	737583.620133206	293.625	294.132	0.145
07-Jun-2019 14:53:00	737583.620144769	293.625	294.133	0.145
07-Jun-2019 14:53:01	737583.620156343	293.626	294.132	0.145
07-Jun-2019 14:53:02	737583.620167917	293.626	294.132	0.145
07-Jun-2019 14:53:03	737583.620180278	293.627	294.132	0.145
07-Jun-2019 14:53:04	737583.620191065	293.627	294.133	0.145
07-Jun-2019 14:53:05	737583.620202963	293.625	294.133	0.145
07-Jun-2019 14:53:06	737583.620215104	293.625	294.134	0.145
07-Jun-2019 14:53:07	737583.62022581	293.626	294.134	0.145
07-Jun-2019 14:53:08	737583.620237361	293.627	294.133	0.145
07-Jun-2019 14:53:09	737583.620248935	293.627	294.132	0.145
07-Jun-2019 14:53:10	737583.620260509	293.627	294.132	0.145
07-Jun-2019 14:53:11	737583.620272083	293.625	294.133	0.145
07-Jun-2019 14:53:12	737583.620283657	293.626	294.132	0.145
07-Jun-2019 14:53:13	737583.620295208	293.626	294.132	0.145
07-Jun-2019 14:53:14	737583.620306806	293.626	294.131	0.145
07-Jun-2019 14:53:15	737583.620318368	293.625	294.133	0.145
07-Jun-2019 14:53:16	737583.620330069	293.625	294.133	0.145
07-Jun-2019 14:53:17	737583.620341505	293.625	294.134	0.145
07-Jun-2019 14:53:18	737583.620353102	293.627	294.133	0.145
07-Jun-2019 14:53:19	737583.620364676	293.627	294.132	0.146
07-Jun-2019 14:53:20	737583.62037625	293.626	294.132	0.145
07-Jun-2019 14:53:21	737583.620387836	293.625	294.132	0.145
07-Jun-2019 14:53:22	737583.62039941	293.624	294.134	0.146
07-Jun-2019 14:53:23	737583.620410972	293.626	294.133	0.146
07-Jun-2019 14:53:24	737583.620422546	293.627	294.132	0.145
07-Jun-2019 14:53:25	737583.62043412	293.625	294.133	0.146
07-Jun-2019 14:53:26	737583.620445694	293.627	294.134	0.146
07-Jun-2019 14:53:27	737583.620457269	293.626	294.134	0.146
07-Jun-2019 14:53:28	737583.620468831	293.625	294.133	0.146
07-Jun-2019 14:53:29	737583.620480428	293.626	294.134	0.146
07-Jun-2019 14:53:30	737583.620492072	293.623	294.133	0.146
07-Jun-2019 14:53:31	737583.6205036	293.626	294.132	0.146
07-Jun-2019 14:53:32	737583.620515232	293.625	294.134	0.146
07-Jun-2019 14:53:33	737583.620526806	293.627	294.134	0.146
07-Jun-2019 14:53:34	737583.62053838	293.626	294.134	0.146
07-Jun-2019 14:53:35	737583.620549965	293.626	294.133	0.146
07-Jun-2019 14:53:36	737583.620561447	293.627	294.133	0.146
